id,limit_bal,sex.2,sex.1,education.2,education.1,education.3,education.4,marriage.2,marriage.1,marriage.3,age,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,bill_amt_sum,pay_amt_sum,balance_amt1,balance_amt2,balance_amt3,balance_amt4,balance_amt5,balance_amt6
-1.7314503161354355,-0.6382413304299676,0.817424821845192,-0.817424821845192,1.0303971520854993,-0.7277228345552409,-0.4261482963443988,-0.12349537964742917,0.934958807390566,-0.9117601221208661,-0.11241675794352762,-1.4684319320558643,-0.701801485182919,-0.6834194261150072,-0.6850560200134445,-0.6430794944075274,-0.6194474259117547,-0.18712634890495225,-0.2773187192649587,-0.26018616554531165,-0.20093269609468475,-0.28522219928008385,1.4004020005432094,-0.22153632950226743,-0.6298160773594478,-0.02506787020499253,0.6396199626905379,0.6050237180138046,0.6165693786386851,0.5704325138955919,0.9635855163500638,0.12418041638099278
-1.7306496454690143,-0.8681804245176372,0.817424821845192,-0.817424821845192,1.0303971520854993,-0.7277228345552409,-0.4261482963443988,-0.12349537964742917,0.934958807390566,-0.9117601221208661,-0.11241675794352762,-1.1344271716544936,-0.10296019603194574,-0.051968073848218374,0.004741205374829423,-0.11673997269703967,-0.38799163539783654,-0.36056414474256726,-0.19224760195653856,-0.15746571017136135,-0.16525577011408615,-0.24195514425942716,-0.2471876853100825,-0.25181012335416547,-0.1693588595388047,-0.3850899340426512,0.05796371726415674,0.010164964512603807,-0.05899226086390576,0.05706403334271174,0.32939804690759195,0.2883275166480308
-1.7298489748025934,-1.0214731539094168,-1.2230713000834292,1.2230713000834292,-0.9702752356711746,1.3738318932725109,-0.4261482963443988,-0.12349537964742917,-1.06931859636146,1.096526175381612,-0.11241675794352762,1.8716156719578425,-0.5198915883357641,-0.4921472319918762,-0.5855002208187624,-0.564450064986205,-0.677167632019766,-0.6756760328122876,-0.27000260317643454,-0.2541191732727158,-0.20603573898991961,-0.3042996039433706,-0.3129728594307969,-0.3108233667301851,-0.6131634673919224,-0.5098635547298335,0.45854539323389226,0.4183151328281336,0.515701439280684,0.48749742895915615,0.6037843395520244,0.5854359177357854
-1.7290483041361724,-1.0214731539094168,-1.2230713000834292,1.2230713000834292,1.0303971520854993,-0.7277228345552409,-0.4261482963443988,-0.12349537964742917,0.934958807390566,-0.9117601221208661,-0.11241675794352762,0.2015918699509891,-0.6972731069312531,-0.668647663635905,-0.694182333910533,-0.6763622785901511,-0.6621546287708644,-0.6665389841809957,-0.18657619413597723,-0.3143706827384952,-0.2540043422051274,-0.3042996039433706,-0.3129728594307969,-0.25181012335416547,-0.7159112215115889,-0.5057032686940323,0.6565474615477424,0.5763768235902174,0.6082341487466342,0.598900492333898,0.5887064069502609,0.5928768560978451
-1.7282476334697514,1.5078568810549484,0.817424821845192,-0.817424821845192,-0.9702752356711746,1.3738318932725109,-0.4261482963443988,-0.12349537964742917,0.934958807390566,-0.9117601221208661,-0.11241675794352762,-0.35508273071796204,-0.1452250597141603,0.033522809937671615,-0.6528799133249913,-0.015146340757807667,0.7520223634355174,-0.46429456593127105,2.7037433734566996,-0.10913897862068411,1.694026815193228,2.812923380253799,0.4832908881263301,-0.2541706530892063,-0.09136774149994249,2.3060033243507934,0.7858998636000989,-0.061411425214011266,1.20679691630937,0.7026836471330761,-0.6374342802959134,0.39091325353296125
-1.7274469628033304,0.8180395987919397,-1.2230713000834292,1.2230713000834292,1.0303971520854993,-0.7277228345552409,-0.4261482963443988,-0.12349537964742917,-1.06931859636146,1.096526175381612,-0.11241675794352762,1.7602807518240524,-0.28436248705737993,-0.25028036825399264,-0.2730994758799632,-0.31167543313740154,-0.3575663468987326,-0.5183526681971331,0.5166783756136292,0.2086458924852844,0.18973851825007884,0.3191449928960634,0.2692259315375255,0.994726616477497,-0.34519713636455357,0.7593907702515333,0.40805822178112006,0.3006913110955432,0.33441018912857584,0.38827097948816514,0.42475795043683023,0.7946585690583232
-1.7266462921369095,-1.0981195186053068,0.817424821845192,-0.817424821845192,1.0303971520854993,-0.7277228345552409,-0.4261482963443988,-0.12349537964742917,0.934958807390566,-0.9117601221208661,-0.11241675794352762,0.09025694981719885,-0.5458863496270376,-0.5167530048854369,-0.4967965448799133,-0.44916976834629885,-0.3991076463140446,-0.38005097755075906,-0.24896168016215198,-0.2306880307026905,-0.18744291313684647,-0.21078291441745545,-0.2603447201342254,-0.3108233667301851,-0.4952902898972298,-0.44801863038250217,0.4896484977954645,0.4486367268781948,0.433427474297258,0.3956013315378575,0.33735406240809696,0.29118814406277826
-1.7258456214704883,-0.2550095069505183,-1.2230713000834292,1.2230713000834292,-0.9702752356711746,1.3738318932725109,-0.4261482963443988,-0.12349537964742917,0.934958807390566,-0.9117601221208661,-0.11241675794352762,-0.5777525709855426,0.3278502080815505,0.38236047050455907,0.2172936410581426,0.235454346585967,0.2907558242530394,-0.21473684858714728,-0.11194046721738996,-0.15746571017136135,-0.12088148406856554,-0.11726622489154036,-0.2471876853100825,-0.19279687997814587,0.22934928806149052,-0.2904172064380309,-0.35596128452957654,-0.4173872116706122,-0.25619622262811115,-0.2630483259167209,-0.35228491023043496,0.15971503091447367
-1.7250449508040673,-0.8681804245176372,0.817424821845192,-0.817424821845192,1.0303971520854993,-0.7277228345552409,-0.4261482963443988,-0.12349537964742917,-1.06931859636146,1.096526175381612,-0.11241675794352762,-0.4664176508517523,-0.036971439208260536,-0.02947848041093361,-0.032115062286489596,-0.6498309699477929,-0.5674289667823156,-0.6594453118799745,-0.20075471368738057,-0.15746571017136135,-0.20963005615960678,0.06976715416028983,-0.28665878978251114,0.27010300106335206,-0.3262642066904199,-0.17368447472760729,-0.010363776140419305,-0.011973747622735,-0.03684269891300114,0.6639287921177589,0.49998720990733114,0.7320554743055272
-1.7242442801376463,-0.944826789213527,0.817424821845192,-0.817424821845192,1.0303971520854993,-0.7277228345552409,-0.4261482963443988,-0.12349537964742917,0.934958807390566,-0.9117601221208661,-0.11241675794352762,-1.245762091788284,-0.2204843018082175,-0.20548098747701518,-0.16922915328842045,-0.09893506101148711,-0.030410646313092274,-0.012957589176833918,-0.33403279747057213,-0.21034268592648547,-0.14648544711683092,-0.17961068457548376,-0.3129728594307969,-0.25181012335416547,-0.13618962197157936,-0.4390687713475011,0.14250724446691115,0.1475175647717046,0.12050662341980681,0.05457994314707796,-0.04576978886118097,-0.05765958176916512
